Model,DPO2004B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.0002,,,,,,,
Sample Interval,3.84025e-07,,,,,,,
Filter Frequency,7e+07,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,10,,10,,10,
Vertical Units,V,,V,,V,,V,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,2,,0.5,,0.5,,0.5,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
-5.820e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.816e-04,3,3,-0.29,-0.25,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.813e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.809e-04,2.92,3.08,-0.27,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.805e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.801e-04,3,3.08,-0.27,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.797e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.793e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.789e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.786e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.782e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.778e-04,2.92,3.08,-0.27,-0.27,-0.02,-4.47035e-10,0.03,0.03
-5.774e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.770e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.766e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.01
-5.763e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.03,0.03
-5.759e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.755e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.751e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.01
-5.747e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.743e-04,2.92,2.84,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.740e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.736e-04,3,2.92,-0.27,-0.31,-4.47035e-10,-0.04,0.03,-0.01
-5.732e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.728e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.724e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.720e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.717e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.713e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.709e-04,2.92,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.705e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.701e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.03,0.03
-5.697e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.03
-5.693e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,-0.01,0.03
-5.690e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.686e-04,3,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.03,0.03
-5.682e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.678e-04,3,3.08,-0.29,-0.27,-4.47035e-10,0.02,0.01,0.03
-5.674e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.03,-0.01
-5.670e-04,3,3.08,-0.29,-0.27,-0.02,0.02,0.01,0.03
-5.667e-04,2.92,2.92,-0.27,-0.31,-0.02,-0.04,-0.01,-0.01
-5.663e-04,2.92,3.08,-0.29,-0.25,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.659e-04,3,2.92,-0.27,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.655e-04,3,3.08,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.651e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.03,-0.01
-5.647e-04,3,3.08,-0.29,-0.25,-0.02,0.02,0.01,0.03
-5.644e-04,2.92,2.92,-0.27,-0.31,-0.02,-0.04,0.01,-0.01
-5.640e-04,3,3,-0.27,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.636e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.632e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.628e-04,3,2.92,-0.27,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.624e-04,3,3.08,-0.27,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.621e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.617e-04,2.92,3,-0.27,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.613e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.609e-04,2.92,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.03,0.03
-5.605e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.601e-04,3,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.597e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.594e-04,2.92,3.08,-0.29,-0.27,-0.02,-4.47035e-10,-0.01,0.03
-5.590e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.01
-5.586e-04,2.92,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.582e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.578e-04,3,3.08,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.574e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.571e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.03,0.03
-5.567e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.563e-04,3,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.559e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.555e-04,2.92,3.08,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.551e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.03
-5.548e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.544e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.540e-04,3,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.536e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.532e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.01
-5.528e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.06,0.01,-0.01
-5.525e-04,3,3.08,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.521e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.517e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.513e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.509e-04,2.92,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.505e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.501e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.498e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.03,-0.01
-5.494e-04,3,3,-0.27,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.490e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.486e-04,3,3,-0.29,-0.27,-4.47035e-10,0.02,0.03,0.03
-5.482e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.478e-04,3,3,-0.29,-0.27,-4.47035e-10,0.02,0.01,0.03
-5.475e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,-0.01,-0.01
-5.471e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.467e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.03,-0.01
-5.463e-04,3,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.459e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.01
-5.455e-04,2.92,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.452e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,-0.01,-0.01
-5.448e-04,2.92,3.08,-0.27,-0.27,-0.02,-4.47035e-10,0.03,0.03
-5.444e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.440e-04,2.92,3.08,-0.27,-0.27,-0.02,0.02,0.01,0.03
-5.436e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.432e-04,2.92,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.429e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.425e-04,3,3.08,-0.29,-0.27,-4.47035e-10,0.02,0.01,0.03
-5.421e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.417e-04,3,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.413e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.409e-04,3,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.405e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.402e-04,3,3.08,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.398e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.394e-04,2.92,3,-0.29,-0.27,-4.47035e-10,0.02,0.01,0.03
-5.390e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.386e-04,3,3.08,-0.29,-0.27,-0.02,0.02,-0.01,0.03
-5.382e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.379e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.375e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,-0.01,-0.01
-5.371e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.367e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.363e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.359e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.356e-04,3,3.08,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.352e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.348e-04,2.92,3.08,-0.29,-0.27,-0.02,-4.47035e-10,-0.01,0.03
-5.344e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.340e-04,3,3.08,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.336e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.03
-5.333e-04,2.92,3.08,-0.29,-0.27,-4.47035e-10,0.02,0.01,0.03
-5.329e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.325e-04,2.92,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.321e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.317e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.313e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.03,-0.01
-5.309e-04,2.92,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.306e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.302e-04,3,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.298e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.294e-04,3,3,-0.27,-0.27,-0.02,0.02,-0.01,0.03
-5.290e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.286e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.283e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.279e-04,3,3,-0.29,-0.27,-4.47035e-10,0.02,0.01,0.03
-5.275e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.271e-04,3,3.08,-0.27,-0.27,-0.02,0.02,0.01,0.03
-5.267e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.03
-5.263e-04,3,3.08,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.260e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.03
-5.256e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.252e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.03
-5.248e-04,3,3,-0.29,-0.27,-0.02,0.02,0.01,0.03
-5.244e-04,3,2.92,-0.27,-0.31,-0.02,-0.04,0.01,-0.01
-5.240e-04,3,3,-0.29,-0.27,-4.47035e-10,0.02,-0.01,0.03
-5.236e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.03
-5.233e-04,3,3,-0.29,-0.27,-0.02,0.02,0.01,0.03
-5.229e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.225e-04,3,3,-0.31,-0.27,-0.02,0.02,0.01,0.03
-5.221e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.217e-04,2.92,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.213e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.210e-04,3,3.08,-0.29,-0.27,-0.02,-4.47035e-10,-0.01,0.03
-5.206e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.03
-5.202e-04,2.92,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.198e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.194e-04,2.92,3.08,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.190e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.187e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.183e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.03
-5.179e-04,2.92,3,-0.29,-0.27,-0.02,0.02,-0.01,0.03
-5.175e-04,2.92,2.92,-0.27,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.171e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.167e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.164e-04,2.92,3,-0.29,-0.27,-4.47035e-10,0.02,-0.01,0.03
-5.160e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.156e-04,3,3,-0.27,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.152e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,-0.01,-0.03
-5.148e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.144e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.140e-04,2.92,3.08,-0.29,-0.27,-0.02,0.02,-0.01,0.03
-5.137e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.133e-04,3,3,-0.31,-0.27,-0.02,-4.47035e-10,-0.01,0.03
-5.129e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.125e-04,3,3,-0.29,-0.27,-4.47035e-10,0.02,0.01,0.03
-5.121e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.03
-5.117e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.114e-04,3,2.92,-0.27,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.110e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.106e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.102e-04,2.92,3,-0.31,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.098e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.094e-04,2.92,3,-0.29,-0.27,-0.02,0.02,-0.01,0.01
-5.091e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.03
-5.087e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,-0.01,0.03
-5.083e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.03
-5.079e-04,3,3.08,-0.27,-0.27,-0.02,0.02,-0.01,0.03
-5.075e-04,3,2.92,-0.31,-0.31,-4.47035e-10,-0.04,0.01,-0.03
-5.071e-04,2.92,3.08,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.068e-04,2.92,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.064e-04,3,3,-0.29,-0.27,-4.47035e-10,0.02,-0.01,0.03
-5.060e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,-0.01,-0.03
-5.056e-04,2.92,3,-0.29,-0.27,-0.02,-4.47035e-10,-0.01,0.03
-5.052e-04,2.92,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.03
-5.048e-04,3,3,-0.29,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.044e-04,2.92,2.92,-0.27,-0.31,-0.02,-0.04,-0.01,-0.03
-5.041e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.037e-04,3,2.92,-0.29,-0.31,-0.02,-0.04,0.01,-0.01
-5.033e-04,3,3.08,-0.27,-0.27,-0.02,-4.47035e-10,0.01,0.03
-5.029e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,-0.01,-0.01
-5.025e-04,3,3,-0.29,-0.27,-4.47035e-10,0.02,0.01,0.03
-5.021e-04,3,2.92,-0.29,-0.31,-4.47035e-10,-0.04,0.01,-0.01
-5.018e-04,2.92,3,-0.29,-0.27,-4.47035e-10,0.02,0.01,0.03
-5.014e-04,3,2.92,-0.27,-0.31,-4.47035e-10,-0.04,0.01,-0.03
-5.010e-04,3,3,-0.29,-0.27,-4.47035e-10,-4.47035e-10,0.01,0.03
-5.006e-04,-2.84,-3.08,-0.27,-0.33,-1.1,-1.2,-1.23,-1.33
-5.002e-04,-3,3,-0.27,-0.25,-1.12,-4.47035e-10,-1.27,0.01
-4.998e-04,-2.92,-3,-0.21,-0.29,-1.16,-1.22,-1.31,-1.37
-4.995e-04,-2.92,-2.84,-0.09,-0.07,-1.16,-1.1,-1.29,-1.25
-4.991e-04,-3,-3,0.11,-0.09,-1.1,-1.2,-1.25,-1.33
-4.987e-04,-3,-2.84,0.25,0.25,-1.08,-1.06,-1.23,-1.21
-4.983e-04,-2.92,-3.08,0.33,0.25,-1.06,-1.08,-1.21,-1.25
-4.979e-04,-2.92,-2.84,0.33,0.35,-1.04,-1.02,-1.21,-1.19
-4.975e-04,-3,-3.08,0.33,0.27,-1.02,-1.06,-1.19,-1.23
-4.972e-04,-3,-2.84,0.29,0.35,-1,-1,-1.17,-1.15
-4.968e-04,-3,-3.08,0.25,0.21,-0.98,-1.02,-1.17,-1.21
-4.964e-04,-3,-2.84,0.23,0.29,-0.98,-0.98,-1.13,-1.13
-4.960e-04,-3,-3.08,0.21,0.19,-0.96,-0.98,-1.11,-1.17
-4.956e-04,-3,-2.92,0.19,0.25,-0.96,-0.94,-1.11,-1.09
-4.952e-04,-3,-3.08,0.21,0.17,-0.94,-0.96,-1.09,-1.15
-4.948e-04,-3,-2.84,0.19,0.21,-0.94,-0.9,-1.07,-1.07
-4.945e-04,-3,-3.08,0.17,0.15,-0.88,-0.92,-1.05,-1.11
-4.941e-04,-3,-2.92,0.19,0.19,-0.88,-0.88,-1.05,-1.03
-4.937e-04,-3,-3.08,0.17,0.15,-0.88,-0.9,-1.03,-1.07
-4.933e-04,-3,-2.92,0.17,0.21,-0.86,-0.84,-1.03,-0.99
-4.929e-04,-3,-3.08,0.17,0.15,-0.84,-0.86,-1.01,-1.05
-4.925e-04,-3.08,-2.92,0.19,0.21,-0.82,-0.82,-0.99,-0.97
-4.922e-04,-3,-3.08,0.17,0.15,-0.82,-0.84,-0.97,-1.03
-4.918e-04,-3.08,-2.92,0.19,0.19,-0.78,-0.78,-0.95,-0.95
-4.914e-04,-3,-3.08,0.19,0.15,-0.78,-0.8,-0.95,-0.99
-4.910e-04,-3.08,-2.92,0.19,0.21,-0.76,-0.74,-0.93,-0.93
-4.906e-04,-3.08,-3.08,0.19,0.17,-0.76,-0.78,-0.91,-0.95
-4.902e-04,-3.08,-2.92,0.19,0.21,-0.76,-0.72,-0.89,-0.89
-4.899e-04,-3,-3.08,0.19,0.17,-0.72,-0.76,-0.89,-0.93
-4.895e-04,-3.08,-2.92,0.19,0.21,-0.72,-0.7,-0.87,-0.87
-4.891e-04,-3,-3.08,0.19,0.17,-0.7,-0.72,-0.85,-0.93
-4.887e-04,-3.08,-2.92,0.19,0.21,-0.7,-0.68,-0.85,-0.85
-4.883e-04,-3.08,-3.08,0.21,0.17,-0.68,-0.7,-0.83,-0.89
-4.879e-04,-3,-2.92,0.21,0.21,-0.66,-0.64,-0.83,-0.81
-4.876e-04,-3,-3.08,0.19,0.17,-0.66,-0.68,-0.83,-0.87
-4.872e-04,-3,-2.92,0.21,0.21,-0.64,-0.62,-0.81,-0.79
-4.868e-04,-3.08,-3.08,0.19,0.17,-0.62,-0.66,-0.79,-0.85
-4.864e-04,-3.08,-2.92,0.21,0.23,-0.6,-0.6,-0.77,-0.77
-4.860e-04,-3.08,-3.16,0.19,0.19,-0.6,-0.64,-0.77,-0.83
-4.856e-04,-3,-2.92,0.21,0.23,-0.6,-0.58,-0.75,-0.75
-4.852e-04,-3,-3.16,0.21,0.19,-0.58,-0.62,-0.75,-0.79
-4.849e-04,-3,-2.92,0.21,0.23,-0.56,-0.56,-0.75,-0.73
-4.845e-04,-3.08,-3.08,0.21,0.19,-0.56,-0.58,-0.73,-0.77
-4.841e-04,-3.08,-2.92,0.21,0.23,-0.54,-0.52,-0.71,-0.71
-4.837e-04,-3.08,-3.16,0.19,0.19,-0.54,-0.58,-0.71,-0.75
-4.833e-04,-3.08,-2.92,0.21,0.23,-0.52,-0.52,-0.69,-0.69
-4.829e-04,-3.08,-3.08,0.21,0.19,-0.5,-0.54,-0.69,-0.73
-4.826e-04,-3,-2.92,0.21,0.23,-0.5,-0.5,-0.67,-0.67
-4.822e-04,-3.08,-3.16,0.23,0.19,-0.5,-0.52,-0.67,-0.71
-4.818e-04,-3,-2.92,0.23,0.23,-0.48,-0.48,-0.65,-0.65
-4.814e-04,-3.08,-3.16,0.23,0.19,-0.48,-0.5,-0.65,-0.69
-4.810e-04,-3.08,-2.92,0.23,0.25,-0.48,-0.46,-0.65,-0.63
-4.806e-04,-3.08,-3.08,0.23,0.21,-0.46,-0.48,-0.63,-0.67
-4.803e-04,-3.08,-2.92,0.23,0.25,-0.44,-0.44,-0.63,-0.61
-4.799e-04,-3,-3.08,0.23,0.19,-0.44,-0.46,-0.63,-0.65
-4.795e-04,-3.08,-2.92,0.23,0.25,-0.42,-0.42,-0.61,-0.59
-4.791e-04,-3.08,-3.08,0.23,0.21,-0.42,-0.44,-0.61,-0.65
-4.787e-04,-3,-2.92,0.23,0.25,-0.4,-0.4,-0.59,-0.57
-4.783e-04,-3.08,-3.08,0.23,0.21,-0.4,-0.44,-0.59,-0.63
-4.780e-04,-3,-2.92,0.23,0.25,-0.4,-0.38,-0.57,-0.55
-4.776e-04,-3.08,-3.08,0.23,0.21,-0.4,-0.42,-0.55,-0.61
-4.772e-04,-3.08,-2.92,0.23,0.25,-0.36,-0.36,-0.55,-0.55
-4.768e-04,-3,-3.08,0.25,0.21,-0.38,-0.4,-0.55,-0.59
-4.764e-04,-3.08,-2.92,0.23,0.25,-0.38,-0.36,-0.55,-0.53
-4.760e-04,-3.08,-3.16,0.25,0.21,-0.36,-0.38,-0.53,-0.57
-4.756e-04,-3.08,-2.92,0.23,0.25,-0.36,-0.34,-0.53,-0.51
-4.753e-04,-3.08,-3.08,0.25,0.21,-0.36,-0.38,-0.53,-0.55
-4.749e-04,-3.08,-2.92,0.25,0.25,-0.34,-0.32,-0.51,-0.49
-4.745e-04,-3.08,-3.08,0.23,0.21,-0.32,-0.36,-0.51,-0.55
-4.741e-04,-3.08,-2.92,0.23,0.25,-0.32,-0.3,-0.51,-0.49
-4.737e-04,-3.08,-3.16,0.25,0.21,-0.32,-0.34,-0.49,-0.53
-4.733e-04,-3.08,-2.92,0.25,0.25,-0.32,-0.3,-0.49,-0.47
-4.730e-04,-3.08,-3.16,0.25,0.21,-0.3,-0.34,-0.47,-0.51
-4.726e-04,-3.08,-2.92,0.25,0.27,-0.3,-0.28,-0.47,-0.45
-4.722e-04,-3.08,-3.16,0.23,0.21,-0.3,-0.32,-0.47,-0.49
-4.718e-04,-3.08,-2.92,0.25,0.27,-0.28,-0.28,-0.47,-0.45
-4.714e-04,-3.08,-3.16,0.25,0.23,-0.3,-0.32,-0.47,-0.49
-4.710e-04,-3.08,-2.92,0.23,0.27,-0.28,-0.26,-0.47,-0.43
-4.707e-04,-3.08,-3.16,0.23,0.21,-0.28,-0.3,-0.45,-0.47
-4.703e-04,-3.08,-3,0.23,0.27,-0.26,-0.24,-0.45,-0.43
-4.699e-04,-3.08,-3.16,0.23,0.21,-0.26,-0.3,-0.43,-0.47
-4.695e-04,-3,-2.92,0.25,0.27,-0.24,-0.24,-0.41,-0.41
-4.691e-04,-3.08,-3.16,0.27,0.21,-0.24,-0.28,-0.43,-0.47
-4.687e-04,-3.08,-2.92,0.25,0.27,-0.24,-0.24,-0.41,-0.41
-4.683e-04,-3.08,-3.16,0.25,0.23,-0.24,-0.26,-0.43,-0.45
-4.680e-04,-3.08,-3,0.25,0.27,-0.24,-0.22,-0.41,-0.39
-4.676e-04,-3.08,-3.16,0.25,0.23,-0.24,-0.26,-0.41,-0.43
